Stage,Start_Equation,Target_Equation,ChangeType,ChangedIndex1,From1,To1,ChangedIndex2,From2,To2,ChangedIndex3,From3,To3,ChangedIndex4,From4,To4,Start_Tokens,Target_Tokens
694,13=7+9,13=7+6,within_glyph,5,9,6,,,,,,,,,,'1;3;=;7;+;9','1;3;=;7;+;6'
695,6+1=5,5+1=6,one_move_same_segment,0,6,5,4,5,6,,,,,,,'6;+;1;=;5','5;+;1;=;6'
696,5-6=5,5-0=5,within_glyph,2,6,0,,,,,,,,,,'5;-;6;=;5','5;-;0;=;5'
697,3-1=3,3-1=2,within_glyph,4,3,2,,,,,,,,,,'3;-;1;=;3','3;-;1;=;2'
698,6+0=9,9+0=9,within_glyph,0,6,9,,,,,,,,,,'6;+;0;=;9','9;+;0;=;9'
699,9+11=13,9+4=13,splitmerge_4_11,2,11,4,,,,,,,,,,'9;+;11;=;1;3','9;+;4;=;1;3'
700,5-1=2,3-1=2,within_glyph,0,5,3,,,,,,,,,,'5;-;1;=;2','3;-;1;=;2'
701,1+11=13,1+11=12,within_glyph,5,3,2,,,,,,,,,,'1;+;11;=;1;3','1;+;11;=;1;2'
702,9+1=7,6+1=7,within_glyph,0,9,6,,,,,,,,,,'9;+;1;=;7','6;+;1;=;7'
703,1+71=18,7+11=18,one_move_same_segment,2,7,1,0,1,7,3,1,7,4,=,1,'1;+;7;1;=;1;8',7;+;1;1;=;1;8'
704,4+9=5,4+5=9,one_move_same_segment,2,9,5,4,5,9,,,,,,,'4;+;9;=;5','4;+;5;=;9'
705,7+0=13,7+6=13,within_glyph,2,0,6,,,,,,,,,,'7;+;0;=;1;3','7;+;6;=;1;3'
706,3-3=2,5-3=2,within_glyph,0,3,5,,,,,,,,,,'3;-;3;=;2','5;-;3;=;2'
707,6-0=9,9-0=9,within_glyph,0,6,9,,,,,,,,,,'6;-;0;=;9','9;-;0;=;9'
708,8+5=12,8+5=13,within_glyph,5,2,3,,,,,,,,,,'8;+;5;=;1;2','8;+;5;=;1;3'
709,1+6=1,1+0=1,within_glyph,2,6,0,,,,,,,,,,'1;+;6;=;1','1;+;0;=;1'
710,8=6+3,8=6+2,within_glyph,4,3,2,,,,,,,,,,'8;=;6;+;3','8;=;6;+;2'
711,4-5=1,4-3=1,within_glyph,2,5,3,,,,,,,,,,'4;-;5;=;1','4;-;3;=;1'
712,6+0=0,0+0=0,within_glyph,0,6,0,,,,,,,,,,'6;+;0;=;0','0;+;0;=;0'
713,11-3=6,11-5=6,within_glyph,2,3,5,,,,,,,,,,'11;-;3;=;6','11;-;5;=;6'
714,4+11=22,11+11=22,splitmerge_4_11,0,4,11,,,,,,,,,,'4;+;11;=;2;2','11;+;11;=;2;2'
715,'1+0=7','7-0=7',operator_number,1,+,-,0,1,7,,,,,,,'1;+;0;=;7','7;-;0;=;7'
716,9+4=20,9+11=20,splitmerge_4_11,2,4,11,,,,,,,,,,'9;+;4;=;2;0','9;+;11;=;2;0'
717,2+3=7,2+5=7,within_glyph,2,3,5,,,,,,,,,,'2;+;3;=;7','2;+;5;=;7'
718,11-6=11,11-0=11,within_glyph,2,6,0,,,,,,,,,,'11;-;6;=;11','11;-;0;=;11'
719,8-3=3,8-5=3,within_glyph,2,3,5,,,,,,,,,,'8;-;3;=;3','8;-;5;=;3'
720,5+1=72,5+7=12,one_move_same_segment,4,7,1,2,1,7,,,,,,,'5;+;1;=;7;2','5;+;7;=;1;2'
721,5-9=5,5-0=5,within_glyph,2,9,0,,,,,,,,,,'5;-;9;=;5','5;-;0;=;5'
722,26=11+9,20=11+9,within_glyph,1,6,0,,,,,,,,,,'2;6;=;11;+;9','2;0;=;11;+;9'
723,4-9=4,4-0=4,within_glyph,2,9,0,,,,,,,,,,'4;-;9;=;4','4;-;0;=;4'
724,0+7=16,9+7=16,within_glyph,0,0,9,,,,,,,,,,'0;+;7;=;1;6','9;+;7;=;1;6'
725,0+2=8,6+2=8,within_glyph,0,0,6,,,,,,,,,,'0;+;2;=;8','6;+;2;=;8'
726,8-5=2,8-5=3,within_glyph,4,2,3,,,,,,,,,,'8;-;5;=;2','8;-;5;=;3'
727,6+1=1,0+1=1,within_glyph,0,6,0,,,,,,,,,,'6;+;1;=;1','0;+;1;=;1'
728,9+6=3,3+6=9,one_move_same_segment,0,9,3,4,3,9,,,,,,,'9;+;6;=;3','3;+;6;=;9'
729,'1+1=6','7-1=6',operator_number,1,+,-,0,1,7,,,,,,,'1;+;1;=;6','7;-;1;=;6'
730,11+3=7,4+3=7,splitmerge_4_11,0,11,4,,,,,,,,,,'11;+;3;=;7','4;+;3;=;7'
731,5+2=5,3+2=5,within_glyph,0,5,3,,,,,,,,,,'5;+;2;=;5','3;+;2;=;5'
732,6-2=7,9-2=7,within_glyph,0,6,9,,,,,,,,,,'6;-;2;=;7','9;-;2;=;7'
733,0+2=3,0+2=2,within_glyph,4,3,2,,,,,,,,,,'0;+;2;=;3','0;+;2;=;2'
734,9+0=0,9+0=9,within_glyph,4,0,9,,,,,,,,,,'9;+;0;=;0','9;+;0;=;9'
735,9+4=5,5+4=9,one_move_same_segment,0,9,5,4,5,9,,,,,,,'9;+;4;=;5','5;+;4;=;9'
736,11+11=23,11+11=22,within_glyph,5,3,2,,,,,,,,,,'11;+;11;=;2;3','11;+;11;=;2;2'
737,0-1=8,9-1=8,within_glyph,0,0,9,,,,,,,,,,'0;-;1;=;8','9;-;1;=;8'
738,3+11=13,2+11=13,within_glyph,0,3,2,,,,,,,,,,'3;+;11;=;1;3','2;+;11;=;1;3'
739,8+2=6,6+2=8,one_move_same_segment,0,8,6,4,6,8,,,,,,,'8;+;2;=;6','6;+;2;=;8'
740,9-3=4,9-5=4,within_glyph,2,3,5,,,,,,,,,,'9;-;3;=;4','9;-;5;=;4'
741,11+1=78,11+7=18,one_move_same_segment,4,7,1,2,1,7,,,,,,,'11;+;1;=;7;8','11;+;7;=;1;8'
742,7-3=11,7-3=4,splitmerge_4_11,4,11,4,,,,,,,,,,'7;-;3;=;11','7;-;3;=;4'
743,11-2=0,11-2=9,within_glyph,4,0,9,,,,,,,,,,'11;-;2;=;0','11;-;2;=;9'
744,2+2=5,2+3=5,within_glyph,2,2,3,,,,,,,,,,'2;+;2;=;5','2;+;3;=;5'
745,'3-9=8','3+5=8',operator_number,2,9,5,1,-,+,,,,,,,'3;-;9;=;8','3;+;5;=;8'
746,11-11=7,11-4=7,splitmerge_4_11,2,11,4,,,,,,,,,,'11;-;11;=;7','11;-;4;=;7'
747,7-5=3,7-5=2,within_glyph,4,3,2,,,,,,,,,,'7;-;5;=;3','7;-;5;=;2'
748,9+3=6,5+3=8,one_move_same_segment,0,9,5,4,6,8,,,,,,,'9;+;3;=;6','5;+;3;=;8'
749,7+3=16,7+3=10,within_glyph,5,6,0,,,,,,,,,,'7;+;3;=;1;6','7;+;3;=;1;0'
750,6+6=6,0+6=6,within_glyph,0,6,0,,,,,,,,,,'6;+;6;=;6','0;+;6;=;6'
751,5+5=8,5+3=8,within_glyph,2,5,3,,,,,,,,,,'5;+;5;=;8','5;+;3;=;8'
752,6-1=3,6-1=5,within_glyph,4,3,5,,,,,,,,,,'6;-;1;=;3','6;-;1;=;5'
753,9=3-6,9-3=6,one_move_same_segment,1,=,-,3,-,=,,,,,,,'9;=;3;-;6','9;-;3;=;6'
754,8=1-7,8-1=7,one_move_same_segment,1,=,-,3,-,=,,,,,,,'8;=;1;-;7','8;-;1;=;7'
755,2+0=3,3+0=3,within_glyph,0,2,3,,,,,,,,,,'2;+;0;=;3','3;+;0;=;3'
756,3+6=6,3+6=9,within_glyph,4,6,9,,,,,,,,,,'3;+;6;=;6','3;+;6;=;9'
757,5+1=9,5+1=6,within_glyph,4,9,6,,,,,,,,,,'5;+;1;=;9','5;+;1;=;6'
758,2-2=1,3-2=1,within_glyph,0,2,3,,,,,,,,,,'2;-;2;=;1','3;-;2;=;1'
759,4+2=13,11+2=13,splitmerge_4_11,0,4,11,,,,,,,,,,'4;+;2;=;1;3','11;+;2;=;1;3'
760,2+3=3,2+3=5,within_glyph,4,3,5,,,,,,,,,,'2;+;3;=;3','2;+;3;=;5'
761,4+2=7,4+3=7,within_glyph,2,2,3,,,,,,,,,,'4;+;2;=;7','4;+;3;=;7'
762,5+5=19,5+5=10,within_glyph,5,9,0,,,,,,,,,,'5;+;5;=;1;9','5;+;5;=;1;0'
763,3+6=12,3+9=12,within_glyph,2,6,9,,,,,,,,,,'3;+;6;=;1;2','3;+;9;=;1;2'
764,8-4=11,8-4=4,splitmerge_4_11,4,11,4,,,,,,,,,,'8;-;4;=;11','8;-;4;=;4'
765,1+3=6,1+5=6,within_glyph,2,3,5,,,,,,,,,,'1;+;3;=;6','1;+;5;=;6'
766,9+3=14,9+5=14,within_glyph,2,3,5,,,,,,,,,,'9;+;3;=;1;4','9;+;5;=;1;4'
767,0+9=6,0+9=9,within_glyph,4,6,9,,,,,,,,,,'0;+;9;=;6','0;+;9;=;9'
768,'0+0=8','8-0=8',operator_number,1,+,-,0,0,8,,,,,,,'0;+;0;=;8','8;-;0;=;8'
769,'1+2=5','7-2=5',operator_number,1,+,-,0,1,7,,,,,,,'1;+;2;=;5','7;-;2;=;5'
770,'1+4=3','7-4=3',operator_number,1,+,-,0,1,7,,,,,,,'1;+;4;=;3','7;-;4;=;3'
771,'1+5=2','7-5=2',operator_number,1,+,-,0,1,7,,,,,,,'1;+;5;=;2','7;-;5;=;2'
772,'1+6=1','7-6=1',operator_number,1,+,-,0,1,7,,,,,,,'1;+;6;=;1','7;-;6;=;1'
773,'1+7=0','7-7=0',operator_number,1,+,-,0,1,7,,,,,,,'1;+;7;=;0','7;-;7;=;0'
774,'3+0=9','9-0=9',operator_number,1,+,-,0,3,9,,,,,,,'3;+;0;=;9','9;-;0;=;9'
775,'3+1=8','9-1=8',operator_number,1,+,-,0,3,9,,,,,,,'3;+;1;=;8','9;-;1;=;8'
776,'3+2=7','9-2=7',operator_number,1,+,-,0,3,9,,,,,,,'3;+;2;=;7','9;-;2;=;7'
777,'3+4=5','9-4=5',operator_number,1,+,-,0,3,9,,,,,,,'3;+;4;=;5','9;-;4;=;5'
778,'3+5=4','9-5=4',operator_number,1,+,-,0,3,9,,,,,,,'3;+;5;=;4','9;-;5;=;4'
779,'3+6=3','9-6=3',operator_number,1,+,-,0,3,9,,,,,,,'3;+;6;=;3','9;-;6;=;3'
780,'3+7=2','9-7=2',operator_number,1,+,-,0,3,9,,,,,,,'3;+;7;=;2','9;-;7;=;2'
781,'3+8=1','9-8=1',operator_number,1,+,-,0,3,9,,,,,,,'3;+;8;=;1','9;-;8;=;1'
782,'3+9=0','9-9=0',operator_number,1,+,-,0,3,9,,,,,,,'3;+;9;=;0','9;-;9;=;0'
783,'5+0=6','6-0=6',operator_number,1,+,-,0,5,6,,,,,,,'5;+;0;=;6','6;-;0;=;6'
784,'5+1=5','6-1=5',operator_number,1,+,-,0,5,6,,,,,,,'5;+;1;=;5','6;-;1;=;5'
785,'5+2=4','6-2=4',operator_number,1,+,-,0,5,6,,,,,,,'5;+;2;=;4','6;-;2;=;4'
786,'5+3=3','6-3=3',operator_number,1,+,-,0,5,6,,,,,,,'5;+;3;=;3','6;-;3;=;3'
787,'5+4=2','6-4=2',operator_number,1,+,-,0,5,6,,,,,,,'5;+;4;=;2','6;-;4;=;2'
788,'5+5=1','6-5=1',operator_number,1,+,-,0,5,6,,,,,,,'5;+;5;=;1','6;-;5;=;1'
789,'6+0=5','6-0=6',operator_number,1,+,-,4,5,6,,,,,,,'6;+;0;=;5','6;-;0;=;6'
790,'7+0=1','7-0=7',operator_number,1,+,-,4,1,7,,,,,,,'7;+;0;=;1','7;-;0;=;7'
791,'7+1=5','7-1=6',operator_number,1,+,-,4,5,6,,,,,,,'7;+;1;=;5','7;-;1;=;6'
792,'8+0=0','8-0=8',operator_number,1,+,-,4,0,8,,,,,,,'8;+;0;=;0','8;-;0;=;8'
793,'8+0=6','8-0=8',operator_number,1,+,-,4,6,8,,,,,,,'8;+;0;=;6','8;-;0;=;8'
794,'8+0=9','8-0=8',operator_number,1,+,-,4,9,8,,,,,,,'8;+;0;=;9','8;-;0;=;8'
795,'8+1=1','8-1=7',operator_number,1,+,-,4,1,7,,,,,,,'8;+;1;=;1','8;-;1;=;7'
796,'8+2=5','8-2=6',operator_number,1,+,-,4,5,6,,,,,,,'8;+;2;=;5','8;-;2;=;6'
797,'9+0=3','9-0=9',operator_number,1,+,-,4,3,9,,,,,,,'9;+;0;=;3','9;-;0;=;9'
798,'9+1=0','9-1=8',operator_number,1,+,-,4,0,8,,,,,,,'9;+;1;=;0','9;-;1;=;8'
799,'9+1=6','9-1=8',operator_number,1,+,-,4,6,8,,,,,,,'9;+;1;=;6','9;-;1;=;8'
800,'9+1=9','9-1=8',operator_number,1,+,-,4,9,8,,,,,,,'9;+;1;=;9','9;-;1;=;8'
801,'9+2=1','9-2=7',operator_number,1,+,-,4,1,7,,,,,,,'9;+;2;=;1','9;-;2;=;7'
802,'9+3=5','9-3=6',operator_number,1,+,-,4,5,6,,,,,,,'9;+;3;=;5','9;-;3;=;6'
803,'6+5=0','6-6=0',operator_number,1,+,-,2,5,6,,,,,,,'6;+;5;=;0','6;-;6;=;0'
804,'7+1=0','7-7=0',operator_number,1,+,-,2,1,7,,,,,,,'7;+;1;=;0','7;-;7;=;0'
805,'7+5=1','7-6=1',operator_number,1,+,-,2,5,6,,,,,,,'7;+;5;=;1','7;-;6;=;1'
806,'8+1=1','8-7=1',operator_number,1,+,-,2,1,7,,,,,,,'8;+;1;=;1','8;-;7;=;1'
807,'8+5=2','8-6=2',operator_number,1,+,-,2,5,6,,,,,,,'8;+;5;=;2','8;-;6;=;2'
808,'0-0=8','0+0=0',operator_number,4,8,0,1,-,+,,,,,,,'0;-;0;=;8','0;+;0;=;0'
809,'0-1=7','0+1=1',operator_number,4,7,1,1,-,+,,,,,,,'0;-;1;=;7','0;+;1;=;1'
810,'0-3=9','0+3=3',operator_number,4,9,3,1,-,+,,,,,,,'0;-;3;=;9','0;+;3;=;3'
811,'0-5=6','0+5=5',operator_number,4,6,5,1,-,+,,,,,,,'0;-;5;=;6','0;+;5;=;5'
812,'0-5=9','0+5=5',operator_number,4,9,5,1,-,+,,,,,,,'0;-;5;=;9','0;+;5;=;5'
813,'0-6=5','0+5=5',operator_number,2,6,5,1,-,+,,,,,,,'0;-;6;=;5','0;+;5;=;5'
814,'0-6=8','0+6=6',operator_number,4,8,6,1,-,+,,,,,,,'0;-;6;=;8','0;+;6;=;6'
815,'0-7=1','0+1=1',operator_number,2,7,1,1,-,+,,,,,,,'0;-;7;=;1','0;+;1;=;1'
816,'0-8=0','0+0=0',operator_number,2,8,0,1,-,+,,,,,,,'0;-;8;=;0','0;+;0;=;0'
817,'0-8=6','0+6=6',operator_number,2,8,6,1,-,+,,,,,,,'0;-;8;=;6','0;+;6;=;6'
818,'0-8=9','0+9=9',operator_number,2,8,9,1,-,+,,,,,,,'0;-;8;=;9','0;+;9;=;9'
819,'0-9=3','0+3=3',operator_number,2,9,3,1,-,+,,,,,,,'0;-;9;=;3','0;+;3;=;3'
820,'0-9=5','0+5=5',operator_number,2,9,5,1,-,+,,,,,,,'0;-;9;=;5','0;+;5;=;5'
821,'0-9=8','0+9=9',operator_number,4,8,9,1,-,+,,,,,,,'0;-;9;=;8','0;+;9;=;9'
822,'1-0=7','1+0=1',operator_number,4,7,1,1,-,+,,,,,,,'1;-;0;=;7','1;+;0;=;1'
823,'1-2=9','1+2=3',operator_number,4,9,3,1,-,+,,,,,,,'1;-;2;=;9','1;+;2;=;3'
824,'4-2=8','4+2=6',operator_number,4,8,6,1,-,+,,,,,,,'4;-;2;=;8','4;+;2;=;6'
825,'4-5=8','4+5=9',operator_number,4,8,9,1,-,+,,,,,,,'4;-;5;=;8','4;+;5;=;9'
826,'4-6=9','4+5=9',operator_number,2,6,5,1,-,+,,,,,,,'4;-;6;=;9','4;+;5;=;9'
827,'4-7=5','4+1=5',operator_number,2,7,1,1,-,+,,,,,,,'4;-;7;=;5','4;+;1;=;5'
828,'4-8=4','4+0=4',operator_number,2,8,0,1,-,+,,,,,,,'4;-;8;=;4','4;+;0;=;4'
829,'4-9=7','4+3=7',operator_number,2,9,3,1,-,+,,,,,,,'4;-;9;=;7','4;+;3;=;7'
830,'4-9=9','4+5=9',operator_number,2,9,5,1,-,+,,,,,,,'4;-;9;=;9','4;+;5;=;9'
831,'5-0=6','5+0=5',operator_number,4,6,5,1,-,+,,,,,,,'5;-;0;=;6','5;+;0;=;5'
832,'5-0=9','5+0=5',operator_number,4,9,5,1,-,+,,,,,,,'5;-;0;=;9','5;+;0;=;5'
833,'5-1=8','5+1=6',operator_number,4,8,6,1,-,+,,,,,,,'5;-;1;=;8','5;+;1;=;6'
834,'5-4=8','5+4=9',operator_number,4,8,9,1,-,+,,,,,,,'5;-;4;=;8','5;+;4;=;9'
835,'5-7=6','5+1=6',operator_number,2,7,1,1,-,+,,,,,,,'5;-;7;=;6','5;+;1;=;6'
836,'5-8=5','5+0=5',operator_number,2,8,0,1,-,+,,,,,,,'5;-;8;=;5','5;+;0;=;5'
837,'5-9=8','5+3=8',operator_number,2,9,3,1,-,+,,,,,,,'5;-;9;=;8','5;+;3;=;8'
838,'6-0=5','5+0=5',operator_number,0,6,5,1,-,+,,,,,,,'6;-;0;=;5','5;+;0;=;5'
839,'6-0=8','6+0=6',operator_number,4,8,6,1,-,+,,,,,,,'6;-;0;=;8','6;+;0;=;6'
840,'8-0=0','0+0=0',operator_number,0,8,0,1,-,+,,,,,,,'8;-;0;=;0','0;+;0;=;0'
841,'8-0=6','6+0=6',operator_number,0,8,6,1,-,+,,,,,,,'8;-;0;=;6','6;+;0;=;6'
842,'8-0=9','9+0=9',operator_number,0,8,9,1,-,+,,,,,,,'8;-;0;=;9','9;+;0;=;9'
843,'8-1=1','0+1=1',operator_number,0,8,0,1,-,+,,,,,,,'8;-;1;=;1','0;+;1;=;1'
844,'8-1=8','8+1=9',operator_number,4,8,9,1,-,+,,,,,,,'8;-;1;=;8','8;+;1;=;9'
845,'8-2=2','0+2=2',operator_number,0,8,0,1,-,+,,,,,,,'8;-;2;=;2','0;+;2;=;2'
846,'8-2=8','6+2=8',operator_number,0,8,6,1,-,+,,,,,,,'8;-;2;=;8','6;+;2;=;8'
847,'8-3=3','0+3=3',operator_number,0,8,0,1,-,+,,,,,,,'8;-;3;=;3','0;+;3;=;3'
848,'8-3=9','6+3=9',operator_number,0,8,6,1,-,+,,,,,,,'8;-;3;=;9','6;+;3;=;9'
849,'8-5=5','0+5=5',operator_number,0,8,0,1,-,+,,,,,,,'8;-;5;=;5','0;+;5;=;5'
850,'8-6=6','0+6=6',operator_number,0,8,0,1,-,+,,,,,,,'8;-;6;=;6','0;+;6;=;6'
851,'8-7=7','0+7=7',operator_number,0,8,0,1,-,+,,,,,,,'8;-;7;=;7','0;+;7;=;7'
852,'8-7=9','8+1=9',operator_number,2,7,1,1,-,+,,,,,,,'8;-;7;=;9','8;+;1;=;9'
853,'8-8=8','0+8=8',operator_number,0,8,0,1,-,+,,,,,,,'8;-;8;=;8','0;+;8;=;8'
854,'8-8=8','8+0=8',operator_number,2,8,0,1,-,+,,,,,,,'8;-;8;=;8','8;+;0;=;8'
855,'6-1=6','5+1=6',operator_number,0,6,5,1,-,+,,,,,,,'6;-;1;=;6','5;+;1;=;6'
856,'6-2=7','5+2=7',operator_number,0,6,5,1,-,+,,,,,,,'6;-;2;=;7','5;+;2;=;7'
857,'6-3=8','5+3=8',operator_number,0,6,5,1,-,+,,,,,,,'6;-;3;=;8','5;+;3;=;8'
858,'6-4=9','5+4=9',operator_number,0,6,5,1,-,+,,,,,,,'6;-;4;=;9','5;+;4;=;9'
859,'7-0=1','1+0=1',operator_number,0,7,1,1,-,+,,,,,,,'7;-;0;=;1','1;+;0;=;1'
860,'7-1=2','1+1=2',operator_number,0,7,1,1,-,+,,,,,,,'7;-;1;=;2','1;+;1;=;2'
861,'7-2=3','1+2=3',operator_number,0,7,1,1,-,+,,,,,,,'7;-;2;=;3','1;+;2;=;3'
862,'7-4=5','1+4=5',operator_number,0,7,1,1,-,+,,,,,,,'7;-;4;=;5','1;+;4;=;5'
863,'7-5=6','1+5=6',operator_number,0,7,1,1,-,+,,,,,,,'7;-;5;=;6','1;+;5;=;6'
864,'7-6=7','1+6=7',operator_number,0,7,1,1,-,+,,,,,,,'7;-;6;=;7','1;+;6;=;7'
865,'7-7=8','1+7=8',operator_number,0,7,1,1,-,+,,,,,,,'7;-;7;=;8','1;+;7;=;8'
866,'7-8=9','1+8=9',operator_number,0,7,1,1,-,+,,,,,,,'7;-;8;=;9','1;+;8;=;9'
867,'8-9=9','0+9=9',operator_number,0,8,0,1,-,+,,,,,,,'8;-;9;=;9','0;+;9;=;9'
868,'9-0=3','3+0=3',operator_number,0,9,3,1,-,+,,,,,,,'9;-;0;=;3','3;+;0;=;3'
869,'9-1=4','3+1=4',operator_number,0,9,3,1,-,+,,,,,,,'9;-;1;=;4','3;+;1;=;4'
870,'9-2=5','3+2=5',operator_number,0,9,3,1,-,+,,,,,,,'9;-;2;=;5','3;+;2;=;5'
871,'9-4=7','3+4=7',operator_number,0,9,3,1,-,+,,,,,,,'9;-;4;=;7','3;+;4;=;7'
872,'9-5=8','3+5=8',operator_number,0,9,3,1,-,+,,,,,,,'9;-;5;=;8','3;+;5;=;8'
873,'9-6=9','3+6=9',operator_number,0,9,3,1,-,+,,,,,,,'9;-;6;=;9','3;+;6;=;9'
874,'9-0=5','5+0=5',operator_number,0,9,5,1,-,+,,,,,,,'9;-;0;=;5','5;+;0;=;5'
875,'9-1=6','5+1=6',operator_number,0,9,5,1,-,+,,,,,,,'9;-;1;=;6','5;+;1;=;6'
876,'9-3=8','5+3=8',operator_number,0,9,5,1,-,+,,,,,,,'9;-;3;=;8','5;+;3;=;8'
877,'9-4=9','5+4=9',operator_number,0,9,5,1,-,+,,,,,,,'9;-;4;=;9','5;+;4;=;9'
878,'1-6=6','1+5=6',operator_number,2,6,5,1,-,+,,,,,,,'1;-;6;=;6','1;+;5;=;6'
879,'2-6=7','2+5=7',operator_number,2,6,5,1,-,+,,,,,,,'2;-;6;=;7','2;+;5;=;7'
880,'3-6=8','3+5=8',operator_number,2,6,5,1,-,+,,,,,,,'3;-;6;=;8','3;+;5;=;8'
881,'1-7=2','1+1=2',operator_number,2,7,1,1,-,+,,,,,,,'1;-;7;=;2','1;+;1;=;2'
882,'2-7=3','2+1=3',operator_number,2,7,1,1,-,+,,,,,,,'2;-;7;=;3','2;+;1;=;3'
883,'3-7=4','3+1=4',operator_number,2,7,1,1,-,+,,,,,,,'3;-;7;=;4','3;+;1;=;4'
884,'6-7=7','6+1=7',operator_number,2,7,1,1,-,+,,,,,,,'6;-;7;=;7','6;+;1;=;7'
885,'7-7=8','7+1=8',operator_number,2,7,1,1,-,+,,,,,,,'7;-;7;=;8','7;+;1;=;8'
886,'1-8=1','1+0=1',operator_number,2,8,0,1,-,+,,,,,,,'1;-;8;=;1','1;+;0;=;1'
887,'2-8=2','2+0=2',operator_number,2,8,0,1,-,+,,,,,,,'2;-;8;=;2','2;+;0;=;2'
888,'3-8=3','3+0=3',operator_number,2,8,0,1,-,+,,,,,,,'3;-;8;=;3','3;+;0;=;3'
889,'6-8=6','6+0=6',operator_number,2,8,0,1,-,+,,,,,,,'6;-;8;=;6','6;+;0;=;6'
890,'7-8=7','7+0=7',operator_number,2,8,0,1,-,+,,,,,,,'7;-;8;=;7','7;+;0;=;7'
891,'9-8=9','9+0=9',operator_number,2,8,0,1,-,+,,,,,,,'9;-;8;=;9','9;+;0;=;9'
892,'1-8=7','1+6=7',operator_number,2,8,6,1,-,+,,,,,,,'1;-;8;=;7','1;+;6;=;7'
893,'2-8=8','2+6=8',operator_number,2,8,6,1,-,+,,,,,,,'2;-;8;=;8','2;+;6;=;8'
894,'3-8=9','3+6=9',operator_number,2,8,6,1,-,+,,,,,,,'3;-;8;=;9','3;+;6;=;9'
895,'1-9=4','1+3=4',operator_number,2,9,3,1,-,+,,,,,,,'1;-;9;=;4','1;+;3;=;4'
896,'2-9=5','2+3=5',operator_number,2,9,3,1,-,+,,,,,,,'2;-;9;=;5','2;+;3;=;5'
897,'3-9=6','3+3=6',operator_number,2,9,3,1,-,+,,,,,,,'3;-;9;=;6','3;+;3;=;6'
898,'6-9=9','6+3=9',operator_number,2,9,3,1,-,+,,,,,,,'6;-;9;=;9','6;+;3;=;9'
899,'1-9=6','1+5=6',operator_number,2,9,5,1,-,+,,,,,,,'1;-;9;=;6','1;+;5;=;6'
